baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Mon	Mac0	Mac1	Mac2	Neu	MK	EP	Ery	FoeT	nCD4	tCD4	aCD4	naCD4	nCD8	tCD8	nB	tB
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40703711	40704369	434739	.	261069	0.432747087278027	2.47004424351618	4.38492554526011	3.31918259211188	1.04449573928052	3.64178061146947	4.2321618661281	4.19811673178142	2.40535959226208	5.04329775801059	4.53625742036329	6.67831257563172	3.1336776586964	4.02090820950793	5.42954319196134	1.28194126044812	1.22741524080699
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40705105	40706087	434741	.	262625	0.587284657835933	2.41869691048698	3.21925369705566	3.78848775909948	1.93161775933596	3.23083320548845	4.76643513581749	1.93166017753478	1.65052490711748	5.77998320844385	4.46053359237313	3.88518484680824	4.18199888752105	3.4231420684948	4.16960514791066	1.13188478168092	1.07184396921536
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40715164	40717410	434743	.	273316	0.518410914115228	1.88305118665959	3.04222252622945	1.81770805361745	1.71959618904929	2.47817992814936	5.62764382980912	3.38767881425832	2.45125953192943	4.14811591014267	3.55013247928137	5.67806978142102	3.62422790587364	2.88296803401845	3.74851535762919	1.0301225993685	0.889675615225147
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40717411	40722002	434744	.	276735	0.913248439119426	2.3204390519007	2.57398863922638	1.8538653149898	1.81168389989239	4.47108946185416	2.56785787359432	2.40248749517547	2.37391566585114	5.82321860761018	4.799282740565	5.43036673047253	2.78160971382187	3.34427774061938	3.65046665437084	0.46880032525534	0.914196480757229
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40722003	40722459	434745	.	279260	0.537744470713572	2.56159864241979	3.14292884008877	2.23693969340386	0.644003339218874	5.59494405373071	4.6305237126237	3.55773377073498	3.30380755339855	4.37172811797	4.01529639470231	6.9314822978914	2.01335155093966	2.6045355591893	4.10763083443931	1.37272057512718	0.921063467306136
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40722460	40723101	434746	.	279809	1.1212074024678	2.75813447318141	4.25028541862	2.8010374453957	1.30232034602293	6.01023399901752	7.83184975584632	4.01687153127954	4.06491650358681	6.71585233741668	4.27709723607033	8.49602521286893	3.46948919734707	3.28064692535384	5.35492091711528	1.25183601352808	0.927737478620242
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40723102	40724845	434747	.	281002	0.832723140088722	2.57976366420608	3.72662280459725	2.7711306817665	1.18378664796006	5.64168082640485	5.47851861775987	3.86711484098774	3.45649299501778	7.47223523537097	3.76374216174695	6.52470151653046	3.59314381116756	3.06343067739588	4.6030250576573	0.902482933206813	0.930289736337508
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40724846	40729999	434748	.	284451	1.15112822413201	3.03320603007885	3.63110284705108	3.46281119487375	2.37945937908235	6.6739527661145	5.64063959939246	4.91089632579626	4.55217024610918	7.19606919530206	5.04908267367425	8.16009294253093	3.65097030587722	5.01589300514612	5.31449463705806	2.09315038148388	1.40321514722576
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40730000	40737044	434749	.	290551	0.574658359811301	1.34711476229841	2.73717257338768	2.97468652283184	1.66300691971542	3.4812244342769	2.91515567030045	3.85610685518331	1.83297934565589	5.08649000846573	3.14945427210844	4.23657374701859	1.90061255884023	2.90288827595614	3.44729845084333	0.443182175049718	0.805603228171582
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40748585	40756186	434751	.	309414	0.435549851868203	3.24674803826665	3.25005841448376	6.08262146709264	2.5403596740916	8.39856817270574	7.46772388112846	5.05583893091476	3.91402129657972	8.76823814975346	8.93170343632961	8.78345439701353	7.14337950968765	7.36875029456471	9.32225171540668	0.678275528918404	0.382630581184708
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40756187	40757869	434752	.	314057	0.652053322782332	1.89488145500551	3.11715111280852	4.51798482426814	1.87470232563453	5.01475779693879	6.61197780647983	2.63682553455131	2.294778997482	6.43038427885057	7.41986507656577	7.63911679576181	5.88179597536089	5.55077152916393	5.70213735712362	1.07495722064721	0.391840274432885
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40757870	40761063	434753	.	316495	1.24196508846754	2.14810660005515	3.15296419418282	2.446018438823	1.71699725561414	5.06588853443288	7.40014147848291	5.82186454793282	2.18549132730174	8.22174270139433	6.90907499895733	7.71788548450787	6.85687510115382	5.81974216075529	4.57875664626748	0.735101911641858	0.782216983573579
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40762334	40763732	434755	.	320062	0.815453369945545	2.81119598117347	3.90250705539071	4.99206312820503	2.50832001466877	6.8587741383367	7.96235157032858	3.89843833757674	2.94842594310735	7.1775774274582	7.2454575703693	6.21991718090957	7.230098309975	7.76577795263064	4.76892408645791	0.979875495332291	0.967377219499185
22	40737045	40748584	434750	ADSL	22	39929702	39934651	434535	.	-810638	2.00982551103229	4.09631135842594	7.23628086085632	2.72573222927765	6.49943016484214	9.68546361216539	5.48874667438101	12.7376228996082	10.1791246681554	8.40754396271895	9.80801171829107	9.51054800679434	10.4335845743596	13.4794567858918	7.19396126045273	5.73742035859731	7.12391956902861
22	40737045	40748584	434750	ADSL	22	39934652	39944795	434536	.	-803091	1.83003908826652	4.05751280218644	3.23093877328996	2.70317587438175	2.81119496132155	6.84859745273552	2.71038840559691	8.73722530021685	7.72870269821076	5.61127581586645	4.52338796242809	2.41360775508216	5.44347457153604	6.3102895147268	2.49925718064432	3.12422836488319	3.65608197196344
22	40737045	40748584	434750	ADSL	22	39946524	39949227	434538	.	-794939	1.99586786472431	1.60490932497457	1.17064350201315	0	0.00518781989857064	2.46179056267542	1.02662395870641	6.05850468105333	1.6296724116186	3.76192727833782	4.10539300431105	1.91012077249647	1.57247254342204	2.41402973356126	1.83530279748263	1.90792149477708	0.724058478502045
22	40737045	40748584	434750	ADSL	22	39952015	39957919	434540	.	-787847	1.25562137748755	0	1.53809742262243	0.453948139723367	1.18117247371369	5.50538710665799	2.63127563406526	2.35548159718511	2.84581809326117	3.60284726470662	3.65523622582215	2.75719222400124	3.66896751594137	4.52611303350972	1.67365309625828	0.727005554468559	1.45316825127127
22	40737045	40748584	434750	ADSL	22	40435508	40436828	434654	.	-306646	1.27491887140662	2.68654457336665	3.30120392507378	3.72691436338651	1.41648635583423	6.66180630339252	9.27947893123843	4.90095976555468	4.69780795513656	7.84216881204804	5.79703140882071	6.27266676932329	4.4571591077811	4.92373891988067	3.31402458769402	1.50267252208617	0.287563128857826
22	40737045	40748584	434750	ADSL	22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	-299843	0.615964323862197	3.65706117434045	4.02458283514894	4.52807110195168	1.37990845224162	4.46825793585821	5.85225327340959	2.09496069762801	2.46557173606304	6.10027964902823	4.61290427638469	5.17927459694904	4.44985325158679	5.24018465729347	4.44660884150412	0.896408418105575	0.340697422238994
22	40737045	40748584	434750	ADSL	22	40449115	40450303	434656	.	-293105	1.90079165344777	4.12501075367295	4.20584188765161	5.09155343534189	0.706602474537358	3.66171187608369	4.9897721764733	3.81119271814951	4.67901352133475	5.26284983892501	4.77834357351105	4.29742745107112	4.20837806449799	5.31484171140354	5.56757161482644	1.71399608817464	1.2376882899
22	40737045	40748584	434750	ADSL	22	40450304	40450764	434657	.	-292280	2.1344298720738	4.58801219409256	5.83743430430275	6.72076550856473	1.58564313189481	7.64854188878717	5.79863459167223	5.38963768842964	4.9007195343736	6.47195846428	6.88970139073743	8.63403467716936	6.53723973133893	8.3462748226605	5.88681116065241	2.09888662301514	1.40379891848216
22	40737045	40748584	434750	ADSL	22	40450765	40451734	434658	.	-291565	0.620577870278058	2.49848543920004	3.54479706440467	4.73706229377497	2.70311281760005	5.84717110444097	5.78204214025952	3.0369729695211	3.6338333407091	8.67896079898758	5.80549252107482	8.28207551282159	6.27785394730356	8.05107207198905	4.91729301313479	1.62423202105757	1.39893418216868
22	40737045	40748584	434750	ADSL	22	40451735	40456723	434659	.	-288585	0.988509278194306	3.57438454324024	3.92954218554704	7.28155650615393	3.48653662319814	5.21418486236029	6.96411197855729	3.89288634070833	3.58543167574285	6.12586948129342	7.00756190655745	8.68563790347047	6.01786967062056	6.31714946262408	4.9655160598085	1.30510781500808	1.88001787500262
22	40737045	40748584	434750	ADSL	22	40456822	40462779	434661	.	-283014	1.93692919669832	3.25517179515608	4.12575183776848	6.13626615891056	3.39863936808723	5.0758127044197	4.00655320122708	4.01082935876679	4.02646734738324	8.07361165672526	7.45412968024524	4.86335583486965	6.53738978086059	6.06546510453672	3.55575173251998	2.06873836881565	2.66746267797039
22	40737045	40748584	434750	ADSL	22	40463132	40467477	434664	.	-277510	1.33251052102183	2.63575046123974	2.873176887551	3.26638288673205	1.93626634569637	3.9168194321944	3.17205563109351	3.51183254836729	2.46496494648246	5.20320740542257	4.81240683679165	5.48759488731973	3.70780372384867	5.10980595770992	3.75050137574907	1.10524756710203	1.98828858915388
22	40737045	40748584	434750	ADSL	22	40469453	40469740	434666	.	-273218	1.42018324806261	2.27070233805003	2.54097659378758	2.91904160547474	0.777386377418201	2.93075589754688	2.41329383933629	2.09989299378944	2.60767631700903	4.54175651643884	3.31878938715034	5.42590628312926	3.84067766417352	4.31767859085744	3.95866545675437	1.77452417678105	1.117596763244
22	40737045	40748584	434750	ADSL	22	40475238	40481443	434670	.	-264474	1.05186811070025	2.16271549981197	2.94489108686189	3.33234772875581	0.779944280178433	2.31410529023849	2.98278814741765	1.17236176153033	3.07789755928483	3.31126170133752	3.92499519430999	4.20594153918012	3.03886032750175	5.05031175456417	3.52258297505646	1.41449195317011	0.920239844613723
22	40737045	40748584	434750	ADSL	22	40503595	40506998	434679	.	-237518	0.450958727669112	1.77408810011497	2.72206894626132	2.64567625043021	2.04341847913987	2.52055183922925	3.6402053730958	1.83882502538864	2.2719271204996	4.07968684848467	4.61556490825189	4.20230613155416	4.68123808017609	5.96949551720736	4.53278333641831	2.13154626352962	1.41364605344044
22	40737045	40748584	434750	ADSL	22	40506999	40508830	434680	.	-234900	1.3876484959956	2.20700339149772	2.46055641847238	3.05545435196863	2.13720882195134	1.92873094765715	2.68959971883468	1.29884299129639	2.08284863280987	4.24315365091725	5.08568577212762	4.1845993947236	3.91017238159138	4.30500824285693	4.72715063594123	1.18450360337023	1.01389164203962
22	40737045	40748584	434750	ADSL	22	40516543	40517957	434682	.	-225564	1.65822415451655	1.63328662294071	2.31316889162109	1.64288455834273	1.70304147584233	2.36263642136176	2.82458213192688	0.633763272356457	2.75668993695796	4.46507265059292	4.81497893403401	5.37940881164212	3.69774730691051	5.81832578755278	6.4899573464781	1.32888420100651	1.33599896674346
22	40737045	40748584	434750	ADSL	22	40517958	40518198	434683	.	-224736	1.83274292580459	2.64696098394117	3.35539022792158	3.30813073567919	1.45298839932443	2.05794880204488	2.81046448475532	0.978746737402354	3.17728517693709	5.36414959382735	5.13693107654154	5.35268641634739	4.17686759615964	5.12390896818902	5.99705235158102	0.754351319092298	2.05398715909001
22	40737045	40748584	434750	ADSL	22	40536305	40538645	434688	.	-205339	0.838972356777703	2.01057617678314	1.6467282041888	1.76748747279715	0.755771265140894	1.55799171752179	2.9012606806556	1.0430142721651	1.72293393019803	4.541580151705	3.61983326958072	5.10207206191549	3.18320325616042	4.13224185693702	3.50940421275479	0.686218434237211	1.03749669888786
22	40737045	40748584	434750	ADSL	22	40540807	40542373	434691	.	-201224	0.948239042492621	2.23290027364405	2.52370925254457	1.88892472069356	1.17439097796126	1.50561538744936	2.65862450782519	0.586369701681975	1.15635473037803	3.224537744619	4.87527418278029	5.06298124525218	2.94266981750926	3.45387140617313	4.07536948809742	1.36343936311167	1.23277532018987
22	40737045	40748584	434750	ADSL	22	40567614	40568701	434698	.	-174657	1.64583303652037	2.24774368091996	1.97642748686721	2.28198447684462	1.65231179822034	2.78629922084347	3.96970239991422	1.46834449065028	2.82400819679767	4.93589078791947	4.47020180015065	4.14215747569991	5.11711443916213	5.45271626288855	4.24869833032558	2.09502523192922	0.941821427105311
22	40737045	40748584	434750	ADSL	22	40568702	40571791	434699	.	-172568	0.691134015817723	1.40286856024983	1.67093292763291	2.61261350088185	2.06224251855468	1.95057275447252	2.05223127644782	0.566305547309175	1.59721846192018	4.41244456776218	2.80101833695389	3.08176895358821	4.15555002198588	5.00981482856875	4.35825187150836	1.06146738859403	0.958776040572688
22	40737045	40748584	434750	ADSL	22	40575766	40576738	434701	.	-166562	1.52596862253354	2.64210190200683	2.56867617783525	4.24555516510491	1.80204055350622	4.16853442132587	5.33813405608606	1.78750682470903	2.40458744317297	5.72728418868572	5.09487523880362	5.35913869313577	4.9795664089646	6.5085332403839	5.97873144046329	1.94595617238735	1.11419003459118
22	40737045	40748584	434750	ADSL	22	40594223	40595692	434709	.	-147857	1.3593725607453	1.99332685675617	2.38875419494904	3.72739622567362	0.809593449740762	2.68376953560144	4.76230980746344	1.84210249357525	2.51748762723327	4.00425364130729	6.05799013823321	4.02391022587403	3.5177230953494	4.95648743018438	5.20840541323996	1.49976512509407	0.980409065327678
22	40737045	40748584	434750	ADSL	22	40641770	40644939	434719	.	-99460	1.40106504428406	0.853041877317467	1.38250063013427	2.40043203935272	0.880346117967792	2.02481068730935	1.73203762769329	0.696948246232028	0.958187339358179	4.76794389125491	4.7198663676527	3.50733208420362	4.243499790026	6.19025238853847	4.15848651588896	1.24971813101374	0.955728203528765
22	40766446	40768762	434757	SGSM3	22	39929702	39934651	434535	.	-835427	1.96841725028979	2.7165862759957	0.397294024557646	1.41475171494212	1.16796711495537	4.25360531504531	3.63321137463546	1.77013190355501	4.10908796797385	6.5067213016611	4.06694873121926	3.06831092850032	4.02334107479978	5.37643777314487	3.55020884179133	0.132705944605429	1.23613661070698
22	40766446	40768762	434757	SGSM3	22	39946524	39949227	434538	.	-819728	0	1.50089596872479	0	0	2.17652706375749	0.993107587883501	0	5.5824277679961	0.586235640250623	0.592784972873752	1.98671303783258	0.513042057873922	0.101904054912715	1.27687878572628	1.13020590596605	0	0
22	40766446	40768762	434757	SGSM3	22	41036195	41040169	434821	.	270578	2.95168638118869	4.85011814547886	3.17187581011609	5.1960893665134	4.19436489355761	3.06043398873064	6.00180284555734	1.52043666044446	2.39631956338679	2.00321214443138	1.77408255394636	2.61623626607622	1.94999057767515	1.95403777770954	1.38375589529406	4.48864670476993	4.34714403549014
22	40766446	40768762	434757	SGSM3	22	41042083	41042910	434823	.	274893	3.20597206609494	5.45042417903413	4.01676822553032	5.37773719385094	3.75844432824916	4.13219520314884	7.18021379711968	2.08890835220898	2.85056430717953	2.15704092124893	2.31980362148665	2.04950076145052	2.35431143258082	1.40914738500951	2.72138261281612	6.30748405525051	5.21123492283744
22	40781607	40817340	434763	MKL1;RP5-1042K10.10;RP5-1042K10.13;SGSM3	22	40779530	40779682	434760	.	-19867	1.8669246936863	3.31369176985977	5.01184689672657	5.12308954405232	0.699787001555843	5.78097575945376	3.99172780677103	2.69552465005363	3.14826477700129	2.26106872661609	1.90528242858994	1.52126772693224	1.58397558437115	2.28378519644724	2.55880246574522	3.9069894069694	3.8442961004348
22	40781607	40817340	434763	MKL1;RP5-1042K10.10;RP5-1042K10.13;SGSM3	22	41036195	41040169	434821	.	238709	4.5059231215727	5.61564074996767	7.85638343326939	6.2202984255123	4.37784961660179	5.22723799470871	6.96643302942103	2.83058092402087	2.76782662059962	3.1894608343954	2.20305165447991	3.89463952795767	3.13991896237054	3.2239238427154	2.15481074907944	2.79334894932664	2.59051158273781
22	40781607	40817340	434763	MKL1;RP5-1042K10.10;RP5-1042K10.13;SGSM3	22	41040170	41042082	434822	.	241653	3.29259927678639	4.15623782555722	3.66044381530131	4.6865910759179	1.89173726079875	5.76058708180245	6.29610306403724	2.01063309509288	4.11379855574201	1.33256885024776	1.65805827905906	2.98776988922706	2.79278152056514	2.84235063308989	2.81090688930434	4.83110856320024	2.46073885144639
22	40781607	40817340	434763	MKL1;RP5-1042K10.10;RP5-1042K10.13;SGSM3	22	41042083	41042910	434823	.	243023	1.9725166433656	5.35646420771806	2.98493771067177	5.46036811203913	0.839230560395879	3.66775523786015	7.13407724049558	1.5067561956397	2.28493434892953	1.91833078624117	1.67241885179783	3.41277021050627	1.68793486395256	2.09930302271108	1.74914683901202	2.73021444342243	2.09992078104146
22	40781607	40817340	434763	MKL1;RP5-1042K10.10;RP5-1042K10.13;SGSM3	22	41265327	41266146	434883	.	466263	0.974002863821513	1.94231723217211	2.47082837370144	1.78250742090307	0.239846038803734	1.67209422990263	4.26226768521014	5.44178403230591	2.58249378900018	0.711057993457524	0.539209752598048	2.61908382066689	0.857847625820949	1.01020912858771	0.522155705593607	1.88832520271065	3.17330294528616
